Date_UTC,MLT,MLAT,GLON,GLAT
2001-03-29 06:01:00,4.06,66.03,314.56,61.16
2001-03-29 06:55:00,22.11,69.49,245.52,62.48
2001-03-29 07:41:00,0.96,66.67,265.36,56.38
2001-03-29 08:01:00,1.28,66.67,265.36,56.38
2001-03-29 11:17:00,21.76,65.45,170.90,70.08
2001-03-29 13:30:00,23.87,65.45,170.90,70.08
2001-03-29 16:49:00,22.30,68.72,80.70,73.53
2001-03-29 22:22:00,0.07,65.30,13.54,68.13
2001-03-29 22:48:00,0.50,65.30,13.54,68.13
2001-03-30 06:51:00,21.53,67.47,238.77,61.76
2001-03-30 08:11:00,22.85,67.47,238.77,61.76
2001-03-30 11:52:00,1.03,66.42,218.84,64.78
2001-03-30 16:03:00,21.41,68.72,80.70,73.53
2001-03-30 17:22:00,22.94,68.72,80.70,73.53
2001-03-31 00:27:00,2.26,61.30,18.75,64.61
2001-03-31 00:48:00,2.98,63.47,24.08,66.90
2001-03-31 02:30:00,3.24,70.23,351.30,70.90
2001-03-31 02:50:00,2.49,64.87,338.30,64.18
2001-03-31 03:13:00,2.88,64.87,338.30,64.18
2001-03-31 03:40:00,5.07,62.08,10.99,64.94
2001-03-31 04:17:00,5.68,62.08,10.99,64.94
2001-03-31 04:52:00,10.45,68.72,80.70,73.53
2001-03-31 05:27:00,5.79,54.90,356.32,57.16
2001-03-31 06:27:00,21.84,54.88,242.88,48.27
2001-03-31 07:34:00,7.89,60.58,352.98,62.05
2001-03-31 07:54:00,8.22,60.58,352.98,62.05
2001-03-31 10:43:00,16.25,73.92,76.54,79.30
2001-03-31 11:03:00,11.05,71.54,338.03,70.48
2001-03-31 12:13:00,10.24,76.75,307.87,70.68
2001-03-31 13:02:00,8.05,65.71,282.26,55.28
2001-03-31 13:26:00,11.02,70.35,308.27,64.17
2001-03-31 14:32:00,8.96,78.96,278.20,69.30
2001-03-31 14:52:00,3.64,63.25,214.87,62.39
2001-03-31 15:16:00,4.03,63.25,214.87,62.39
2001-03-31 15:39:00,4.43,63.25,214.87,62.39
2001-03-31 16:20:00,21.73,68.72,80.70,73.53
2001-03-31 16:45:00,5.43,65.25,212.14,64.87
2001-03-31 17:50:00,3.56,60.09,150.78,65.75
2001-03-31 18:14:00,2.65,66.08,128.92,71.59
2001-03-31 19:32:00,5.31,60.09,150.78,65.75
2001-03-31 19:57:00,22.29,60.88,27.23,64.52
2001-03-31 20:27:00,6.21,60.09,150.78,65.75
2001-03-31 22:04:00,0.08,65.22,18.82,68.35
2001-03-31 22:26:00,0.63,58.53,26.60,62.25
2001-03-31 23:01:00,23.64,57.90,358.82,60.13
2001-04-01 03:06:00,22.22,65.71,282.26,55.28
2001-04-01 05:20:00,21.02,64.48,248.79,56.66
2001-04-01 06:04:00,20.75,67.47,238.77,61.76
2001-04-01 06:24:00,22.74,67.30,256.32,58.22
2001-04-01 07:19:00,6.08,69.12,322.37,65.60
2001-04-01 18:09:00,4.72,65.45,170.90,70.08
2001-04-01 20:59:00,5.40,66.08,128.92,71.59
2001-04-01 21:40:00,0.00,66.14,23.70,69.46
2001-04-01 22:21:00,4.00,68.72,80.70,73.53
2001-04-02 00:04:00,2.27,63.47,24.08,66.90
2001-04-02 01:37:00,3.43,61.30,18.75,64.61
2001-04-02 02:14:00,4.64,71.50,19.20,74.50
2001-04-02 03:17:00,5.17,66.37,16.03,69.30
2001-04-02 04:04:00,3.73,64.87,338.30,64.18
2001-04-02 05:51:00,21.54,64.48,248.79,56.66
2001-04-02 06:54:00,22.11,69.49,245.52,62.48
2001-04-02 16:10:00,18.33,71.50,19.20,74.50
2001-04-02 18:22:00,6.40,70.26,203.38,71.32
2001-04-02 18:49:00,21.39,66.31,27.01,69.76
2001-04-04 16:34:00,4.36,70.26,203.38,71.32
2001-04-04 17:18:00,10.40,78.86,266.45,69.54
2001-04-04 18:58:00,4.46,65.13,147.89,70.62
2001-04-05 06:21:00,7.09,70.23,351.30,70.90
2001-04-05 07:19:00,5.38,66.03,314.56,61.16
2001-04-05 09:07:00,6.83,70.35,308.27,64.17
2001-04-05 09:57:00,23.15,66.42,218.84,64.78
2001-04-05 10:17:00,2.00,64.48,248.79,56.66
2001-04-05 10:53:00,8.61,70.35,308.27,64.17
2001-04-05 17:01:00,6.15,66.42,218.84,64.78
2001-04-05 17:53:00,4.46,65.45,170.90,70.08
2001-04-05 21:45:00,0.31,66.31,27.01,69.76
2001-04-06 07:24:00,0.73,68.97,265.91,58.76
2001-04-06 07:52:00,23.22,73.14,248.75,65.75
2001-04-06 11:51:00,1.03,66.42,218.84,64.78
2001-04-06 15:50:00,23.90,66.08,128.92,71.59
2001-04-06 20:45:00,5.22,66.08,128.92,71.59
2001-04-06 21:05:00,2.80,68.72,80.70,73.53
2001-04-06 22:40:00,0.86,65.86,20.77,69.06
2001-04-07 03:33:00,3.29,64.26,339.44,63.77
2001-04-07 04:05:00,3.81,64.26,339.44,63.77
2001-04-07 07:27:00,20.64,66.42,218.84,64.78
2001-04-07 14:43:00,5.64,69.48,245.52,62.48
2001-04-07 17:24:00,23.02,68.72,80.70,73.53
2001-04-07 17:47:00,20.50,75.31,15.83,78.20
2001-04-07 18:18:00,6.37,70.26,203.38,71.32
2001-04-07 19:12:00,7.30,70.26,203.38,71.32
2001-04-08 06:55:00,22.15,69.48,245.52,62.48
2001-04-08 09:34:00,22.64,63.25,214.87,62.39
2001-04-08 09:54:00,23.27,66.09,220.89,64.05
2001-04-08 10:41:00,23.50,65.24,212.14,64.87
2001-04-08 11:01:00,0.10,63.25,214.87,62.39
2001-04-08 12:54:00,9.00,72.78,291.48,63.75
2001-04-08 13:34:00,2.47,63.25,214.87,62.39
2001-04-08 13:54:00,2.76,63.25,214.87,62.39
2001-04-08 14:19:00,5.63,62.04,246.65,54.62
2001-04-08 19:45:00,8.71,65.24,212.14,64.87
2001-04-08 20:16:00,22.68,60.88,27.23,64.52
2001-04-09 04:46:00,23.91,65.71,282.26,55.28
2001-04-09 05:07:00,3.22,66.03,314.56,61.16
2001-04-09 06:41:00,5.48,69.12,322.37,65.60
2001-04-09 07:09:00,20.01,67.42,214.78,66.56
2001-04-09 10:58:00,0.05,63.25,214.87,62.39
2001-04-09 14:55:00,3.39,65.24,212.14,64.87
2001-04-09 15:17:00,3.75,65.24,212.14,64.87
2001-04-09 16:16:00,4.00,70.26,203.38,71.32
2001-04-09 17:10:00,5.10,70.26,203.38,71.32
2001-04-09 18:51:00,6.96,70.26,203.38,71.32
2001-04-09 19:33:00,4.07,66.08,128.92,71.59
2001-04-09 21:11:00,23.50,63.47,24.08,66.90
2001-04-10 01:22:00,1.10,64.87,338.30,64.18
2001-04-10 06:57:00,22.19,69.48,245.52,62.48
2001-04-10 08:12:00,23.56,73.14,248.75,65.75
2001-04-10 16:07:00,3.82,70.26,203.38,71.32
2001-04-10 17:17:00,5.24,70.26,203.38,71.32
2001-04-10 23:01:00,0.82,65.30,13.54,68.13
2001-04-11 02:36:00,23.34,64.48,298.30,56.40
2001-04-11 05:29:00,22.82,66.67,265.36,56.38
2001-04-11 05:53:00,22.27,67.30,256.32,58.22
2001-04-11 08:38:00,21.84,66.42,218.84,64.78
2001-04-11 13:24:00,2.45,66.42,218.84,64.78
2001-04-11 13:44:00,2.74,66.42,218.84,64.78
2001-04-11 14:09:00,0.40,65.45,170.90,70.08
2001-04-11 14:47:00,3.25,65.24,212.14,64.87
2001-04-11 15:20:00,11.41,79.06,291.40,70.50
2001-04-11 15:43:00,4.21,65.24,212.14,64.87
2001-04-11 16:33:00,5.47,63.25,214.87,62.39
2001-04-11 17:24:00,10.78,68.97,265.91,58.76
2001-04-11 18:22:00,4.21,60.09,150.78,65.75
2001-04-11 19:09:00,12.35,73.95,263.99,64.32
2001-04-11 19:32:00,8.52,65.24,212.14,64.87
2001-04-11 19:56:00,5.80,60.09,150.78,65.75
2001-04-11 20:19:00,8.44,70.26,203.38,71.32
2001-04-11 21:22:00,7.21,60.09,150.78,65.75
2001-04-11 22:06:00,7.61,65.13,147.89,70.62
2001-04-11 22:28:00,6.95,66.08,128.92,71.59
2001-04-11 23:31:00,10.14,65.45,170.90,70.08
2001-04-11 23:58:00,8.43,66.08,128.92,71.59
2001-04-12 00:31:00,2.43,61.30,18.75,64.61
2001-04-12 02:50:00,5.16,67.32,22.22,70.54
2001-04-12 03:54:00,0.63,64.48,298.30,56.40
2001-04-12 04:37:00,5.40,70.23,351.30,70.90
2001-04-12 05:19:00,5.05,64.26,339.44,63.77
2001-04-12 05:59:00,6.75,70.23,351.30,70.90
2001-04-12 07:01:00,7.77,70.23,351.30,70.90
2001-04-12 07:26:00,5.52,66.03,314.56,61.16
2001-04-12 08:43:00,7.99,76.22,321.65,72.60
2001-04-12 09:05:00,8.37,76.22,321.65,72.60
2001-04-12 10:00:00,7.96,79.35,303.85,72.78
2001-04-12 10:54:00,8.86,79.35,303.85,72.78
2001-04-12 11:17:00,9.23,79.35,303.85,72.78
2001-04-13 07:36:00,22.32,67.47,238.77,61.76
2001-04-13 07:56:00,21.01,63.25,214.87,62.39
2001-04-13 09:12:00,22.29,63.25,214.87,62.39
2001-04-13 09:33:00,22.78,66.42,218.84,64.78
2001-04-13 09:57:00,1.57,62.04,246.65,54.62
2001-04-13 10:27:00,3.51,73.95,263.99,64.32
2001-04-13 13:05:00,10.83,75.64,306.47,69.25
2001-04-13 13:34:00,2.59,66.42,218.84,64.78
2001-04-13 15:07:00,7.88,78.86,266.45,69.54
2001-04-13 17:12:00,5.15,70.26,203.38,71.32
2001-04-13 17:35:00,5.61,70.26,203.38,71.32
2001-04-13 17:57:00,6.02,70.26,203.38,71.32
2001-04-13 18:23:00,7.27,71.20,216.35,70.14
2001-04-13 18:47:00,7.69,71.20,216.35,70.14
2001-04-13 19:21:00,7.50,70.26,203.38,71.32
2001-04-13 20:20:00,5.90,65.13,147.89,70.62
2001-04-14 07:24:00,23.12,64.48,248.79,56.66
2001-04-14 09:00:00,8.29,76.22,321.65,72.60
2001-04-14 12:27:00,1.61,66.42,218.84,64.78
2001-04-14 12:56:00,0.80,70.26,203.38,71.32
2001-04-14 14:19:00,3.23,66.42,218.84,64.78
2001-04-14 17:05:00,3.57,65.45,170.90,70.08
2001-04-14 23:06:00,1.72,66.31,27.01,69.76
2001-04-15 02:47:00,20.20,68.97,265.91,58.76
2001-04-15 07:01:00,22.75,64.48,248.79,56.66
2001-04-15 10:36:00,23.45,65.24,212.14,64.87
2001-04-15 12:38:00,1.38,65.24,212.14,64.87
2001-04-15 18:57:00,21.56,71.50,19.20,74.50
2001-04-15 19:26:00,22.04,71.50,19.20,74.50
2001-04-16 00:15:00,22.19,67.75,310.32,62.00
2001-04-16 00:39:00,6.38,68.72,80.70,73.53
2001-04-16 22:50:00,0.97,65.22,18.82,68.35
2001-04-17 03:33:00,20.97,68.97,265.91,58.76
2001-04-17 09:17:00,21.28,70.26,203.38,71.32
2001-04-17 22:31:00,0.98,66.14,23.70,69.46
2001-04-17 22:52:00,4.64,68.72,80.70,73.53
2001-04-18 00:47:00,3.11,63.47,24.08,66.90
2001-04-18 01:49:00,4.04,65.86,20.77,69.06
2001-04-18 03:16:00,4.76,62.09,10.99,64.94
2001-04-18 03:38:00,4.45,70.23,351.30,70.90
2001-04-18 03:58:00,5.92,66.37,16.03,69.30
2001-04-18 05:02:00,7.95,73.14,25.01,76.51
2001-04-18 05:55:00,6.31,60.58,352.98,62.05
2001-04-18 06:16:00,23.54,60.55,263.96,50.20
2001-04-18 08:08:00,1.39,60.55,263.96,50.20
2001-04-18 14:58:00,11.02,79.05,291.40,70.50
2001-04-19 07:11:00,22.44,69.48,245.52,62.48
2001-04-20 01:43:00,23.64,67.75,310.32,62.00
2001-04-20 02:03:00,23.97,67.75,310.32,62.00
2001-04-20 04:06:00,21.49,66.66,265.36,56.38
2001-04-20 13:04:00,2.16,66.42,218.84,64.78
2001-04-20 22:40:00,23.61,70.23,351.30,70.90
2001-04-21 02:57:00,20.36,71.16,265.95,61.11
2001-04-21 04:42:00,22.08,71.16,265.95,61.11
2001-04-21 10:07:00,1.74,67.62,248.07,60.03
2001-04-21 11:01:00,2.31,69.48,245.52,62.48
2001-04-21 16:05:00,13.75,79.35,303.85,72.78
2001-04-21 20:36:00,2.45,68.73,80.70,73.53
2001-04-22 03:22:00,1.19,70.35,308.27,64.17
2001-04-22 05:27:00,22.83,66.66,265.36,56.38
2001-04-22 08:04:00,1.42,66.66,265.36,56.38
2001-04-22 10:04:00,3.46,66.66,265.36,56.38
2001-04-22 10:44:00,4.15,68.97,265.91,58.76
2001-04-22 11:47:00,3.52,64.47,248.79,56.66
2001-04-22 12:08:00,3.68,67.62,248.07,60.03
2001-04-22 12:32:00,4.04,67.62,248.07,60.03
2001-04-22 13:10:00,3.75,67.47,238.77,61.76
2001-04-22 13:32:00,5.06,64.47,248.79,56.66
2001-04-22 14:26:00,2.90,65.24,212.14,64.87
2001-04-22 14:48:00,3.23,65.24,212.14,64.87
2001-04-22 15:08:00,6.47,64.47,248.79,56.66
2001-04-22 15:37:00,5.98,67.47,238.77,61.76
2001-04-22 16:04:00,1.50,60.09,150.78,65.75
2001-04-22 17:24:00,3.16,60.09,150.78,65.75
2001-04-22 21:09:00,5.74,66.08,128.92,71.59
2001-04-22 22:42:00,1.12,61.53,25.85,65.10
2001-04-23 01:25:00,2.98,62.09,10.99,64.94
2001-04-23 02:40:00,2.48,64.26,339.44,63.77
2001-04-23 05:34:00,22.87,60.55,263.96,50.20
2001-04-23 05:54:00,21.67,64.47,248.79,56.66
2001-04-23 08:30:00,6.63,66.03,314.56,61.16
2001-04-25 09:34:00,0.36,67.46,238.77,61.76
2001-04-26 20:45:00,2.63,68.73,80.70,73.53
2001-04-28 05:01:00,7.38,66.14,23.70,69.46
2001-04-28 06:32:00,5.38,69.11,322.37,65.60
2001-04-28 10:39:00,5.86,65.70,282.26,55.28
2001-04-28 12:09:00,5.47,66.66,265.36,56.38
2001-04-28 13:03:00,6.25,66.66,265.36,56.38
2001-04-28 13:39:00,2.63,66.41,218.84,64.78
2001-04-28 16:14:00,13.86,75.63,306.47,69.25
2001-04-28 22:24:00,0.94,66.14,23.70,69.46
2001-04-29 00:52:00,0.73,64.87,338.30,64.18
2001-04-29 01:15:00,23.52,66.03,314.56,61.16
2001-04-29 06:19:00,23.70,66.66,265.36,56.38
2001-05-02 07:10:00,23.59,67.30,256.32,58.22
2001-05-02 10:47:00,23.63,68.90,214.44,68.12
2001-05-03 10:14:00,2.05,64.47,248.79,56.66
2001-05-03 15:08:00,1.23,65.45,170.90,70.08
2001-05-03 21:04:00,23.26,66.37,16.03,69.30
2001-05-04 08:36:00,0.39,64.47,248.79,56.66
2001-05-07 02:09:00,4.57,67.32,22.22,70.54
2001-05-07 03:44:00,3.55,64.26,339.44,63.77
2001-05-07 04:07:00,3.89,64.87,338.30,64.18
2001-05-07 06:40:00,22.44,64.47,248.79,56.66
2001-05-07 07:04:00,19.88,68.90,214.44,68.12
2001-05-07 08:08:00,0.57,67.30,256.32,58.22
2001-05-07 13:02:00,1.71,65.24,212.14,64.87
2001-05-07 17:54:00,6.06,70.26,203.38,71.32
2001-05-08 07:37:00,0.99,66.66,265.36,56.38
2001-05-08 16:47:00,4.65,70.26,203.38,71.32
2001-05-08 17:49:00,6.76,68.90,214.44,68.12
2001-05-08 19:22:00,1.32,68.73,80.70,73.53
2001-05-08 21:35:00,0.09,63.47,24.08,66.90
2001-05-08 21:55:00,0.27,64.61,20.42,67.84
2001-05-08 23:11:00,1.36,66.38,16.03,69.30
2001-05-08 23:33:00,1.71,66.38,16.03,69.30
2001-05-09 00:04:00,2.31,65.23,18.82,68.35
2001-05-09 00:59:00,2.62,62.09,10.99,64.94
2001-05-09 01:49:00,4.20,64.66,23.53,68.02
2001-05-09 03:44:00,5.73,66.38,16.03,69.30
2001-05-09 04:06:00,4.96,70.23,351.30,70.90
2001-05-09 05:02:00,4.84,64.26,339.44,63.77
2001-05-09 08:38:00,0.43,64.47,248.79,56.66
2001-05-09 12:01:00,0.83,65.24,212.14,64.87
2001-05-09 12:26:00,1.20,65.24,212.14,64.87
2001-05-09 13:49:00,2.34,65.24,212.14,64.87
2001-05-09 14:09:00,2.61,65.24,212.14,64.87
2001-05-09 14:29:00,4.80,67.46,238.77,61.76
2001-05-09 14:57:00,3.33,65.57,212.57,65.12
2001-05-09 16:45:00,2.04,65.13,147.89,70.62
2001-05-09 17:05:00,2.47,65.13,147.89,70.62
2001-05-09 18:31:00,5.33,65.45,170.90,70.08
2001-05-09 19:27:00,6.32,65.45,170.90,70.08
2001-05-09 22:35:00,7.24,66.09,128.92,71.59
2001-05-10 00:27:00,2.12,62.09,10.99,64.94
2001-05-10 00:58:00,2.61,62.09,10.99,64.94
2001-05-10 03:06:00,5.26,64.61,20.42,67.84
2001-05-10 04:24:00,21.83,66.66,265.36,56.38
2001-05-10 05:17:00,3.46,66.03,314.56,61.16
2001-05-10 05:37:00,5.41,64.26,339.44,63.77
2001-05-10 08:01:00,23.79,64.47,248.79,56.66
2001-05-10 10:51:00,2.53,62.04,246.65,54.62
2001-05-10 15:45:00,10.09,78.95,278.20,69.30
2001-05-10 17:36:00,23.35,68.73,80.70,73.53
2001-05-11 23:00:00,4.91,68.73,80.70,73.53
2001-05-12 09:39:00,7.57,67.75,310.32,62.00
2001-05-12 10:00:00,5.24,65.70,282.26,55.28
2001-05-12 10:25:00,3.85,66.66,265.36,56.38
2001-05-12 10:47:00,4.20,66.66,265.36,56.38
2001-05-12 11:59:00,0.80,65.24,212.14,64.87
2001-05-12 12:23:00,4.71,67.29,256.32,58.22
2001-05-12 13:57:00,2.83,66.41,218.84,64.78
2001-05-12 14:46:00,6.70,67.29,256.32,58.22
2001-05-12 15:07:00,7.99,71.16,265.95,61.11
2001-05-12 15:32:00,20.73,68.73,80.70,73.53
2001-05-12 16:58:00,8.17,69.48,245.52,62.48
2001-05-12 19:05:00,21.62,63.47,24.08,66.90
2001-05-12 19:25:00,6.29,65.45,170.90,70.08
2001-05-12 20:44:00,23.52,65.07,27.29,68.56
2001-05-12 21:19:00,23.85,63.47,24.08,66.90
2001-05-12 22:21:00,4.28,68.73,80.70,73.53
2001-05-12 23:49:00,2.14,64.61,20.42,67.84
2001-05-13 00:09:00,2.46,64.61,20.42,67.84
2001-05-13 01:13:00,1.79,60.59,352.98,62.05
2001-05-13 03:56:00,3.75,64.26,339.44,63.77
2001-05-13 04:17:00,23.51,65.70,282.26,55.28
2001-05-13 09:51:00,3.29,66.66,265.36,56.38
2001-05-13 13:29:00,23.76,65.45,170.90,70.08
2001-05-13 15:12:00,5.47,67.46,238.77,61.76
2001-05-13 17:59:00,6.16,70.26,203.38,71.32
2001-05-13 19:00:00,5.86,65.45,170.90,70.08
2001-05-13 19:20:00,21.97,67.32,22.22,70.54
2001-05-13 19:46:00,22.54,71.50,19.20,74.50
2001-05-13 22:51:00,0.97,61.30,18.75,64.61
2001-05-14 02:25:00,21.69,65.70,282.26,55.28
2001-05-14 05:50:00,23.24,66.66,265.36,56.38
2001-05-14 07:30:00,22.27,67.46,238.77,61.76
2001-05-15 07:05:00,22.85,64.47,248.79,56.66
2001-05-15 09:59:00,1.82,64.47,248.79,56.66
2001-05-15 10:19:00,23.24,65.24,212.14,64.87
2001-05-15 16:48:00,8.08,73.14,248.75,65.75
2001-05-15 19:51:00,1.84,68.73,80.70,73.53
2001-05-16 04:14:00,2.43,66.03,314.56,61.16
2001-05-16 08:11:00,23.96,64.47,248.79,56.66
2001-05-16 08:38:00,21.47,68.90,214.44,68.12
2001-05-17 03:43:00,21.15,66.66,265.36,56.38
2001-05-17 09:01:00,21.87,68.90,214.44,68.12
2001-05-18 00:13:00,0.16,64.87,338.30,64.18
2001-05-18 06:47:00,0.19,68.96,265.91,58.76
2001-05-18 21:55:00,0.30,64.61,20.42,67.84
2001-05-19 00:55:00,3.19,64.61,20.42,67.84
2001-05-19 08:12:00,23.82,67.61,248.07,60.03
2001-05-19 19:47:00,1.78,68.73,80.70,73.53
2001-05-20 05:32:00,22.94,66.66,265.36,56.38
2001-05-25 11:56:00,1.13,66.41,218.84,64.78
2001-05-25 15:01:00,3.02,66.64,208.45,66.90
2001-05-25 18:09:00,6.35,70.26,203.38,71.32
2001-05-27 14:59:00,9.60,65.69,282.26,55.28
2001-05-27 15:20:00,11.04,72.77,291.48,63.75
2001-05-28 03:32:00,20.94,71.16,265.95,61.11
2001-05-28 08:52:00,2.27,66.65,265.36,56.38
2001-05-28 10:05:00,3.51,66.65,265.36,56.38
2001-05-28 11:45:00,5.07,66.65,265.36,56.38
2001-05-28 12:06:00,5.38,66.65,265.36,56.38
2001-05-28 12:39:00,5.84,71.16,265.95,61.11
2001-05-28 13:22:00,5.48,67.29,256.32,58.22
2001-05-28 14:21:00,2.70,65.24,212.14,64.87
2001-05-28 15:13:00,3.79,63.24,214.87,62.39
2001-05-28 15:37:00,3.66,66.64,208.45,66.90
2001-05-28 22:30:00,0.88,64.62,20.42,67.84
2001-05-28 23:35:00,2.08,63.47,24.08,66.90
2001-06-01 11:29:00,3.87,67.29,256.32,58.22
2001-06-01 21:59:00,15.46,78.85,266.45,69.54
2001-06-02 01:36:00,1.44,64.88,338.30,64.18
2001-06-02 07:31:00,8.03,75.12,339.78,74.30
2001-06-02 08:58:00,7.11,76.74,307.87,70.68
2001-06-02 11:59:00,8.37,79.04,291.40,70.50
2001-06-02 12:23:00,8.71,79.04,291.40,70.50
2001-06-02 13:50:00,9.88,79.04,291.40,70.50
2001-06-02 15:37:00,8.26,78.85,266.45,69.54
2001-06-02 17:21:00,12.07,78.94,278.20,69.30
2001-06-02 17:44:00,12.57,78.94,278.20,69.30
2001-06-03 17:40:00,10.90,78.85,266.45,69.54
2001-06-04 01:04:00,3.55,67.32,22.22,70.54
2001-06-05 04:25:00,21.83,68.96,265.91,58.76
2001-06-06 12:10:00,8.51,79.04,291.40,70.50
2001-06-07 12:55:00,9.13,79.04,291.40,70.50
2001-06-08 22:06:00,23.19,70.23,351.30,70.90
2001-06-09 04:47:00,4.50,64.88,338.30,64.18
2001-06-09 06:22:00,7.13,70.23,351.30,70.90
2001-06-09 07:48:00,6.60,69.11,322.37,65.60
2001-06-09 10:58:00,0.37,66.08,220.89,64.05
2001-06-09 12:27:00,5.67,68.95,265.91,58.76
2001-06-09 12:47:00,9.02,79.04,291.40,70.50
2001-06-09 13:58:00,2.90,66.08,220.89,64.05
2001-06-09 14:38:00,10.52,79.04,291.40,70.50
2001-06-09 16:04:00,10.36,78.94,278.20,69.30
2001-06-09 16:24:00,7.46,73.13,248.75,65.75
2001-06-09 19:32:00,5.29,65.13,147.89,70.62
2001-06-09 19:52:00,4.61,66.09,128.92,71.59
2001-06-09 20:31:00,5.26,66.09,128.92,71.59
2001-06-09 21:01:00,5.75,66.09,128.92,71.59
2001-06-09 22:27:00,23.14,60.59,352.98,62.05
2001-06-10 01:23:00,2.97,62.09,10.99,64.94
2001-06-10 05:20:00,22.69,66.65,265.36,56.38
2001-06-10 06:10:00,22.56,67.29,256.32,58.22
2001-06-10 06:59:00,21.70,67.46,238.77,61.76
2001-06-10 08:19:00,0.05,64.47,248.79,56.66
2001-06-10 11:12:00,0.02,65.24,212.14,64.87
2001-06-10 12:11:00,1.46,66.08,220.89,64.05
2001-06-10 17:44:00,20.69,73.14,25.01,76.51
2001-06-10 18:04:00,20.73,74.18,15.60,77.00
2001-06-10 21:29:00,0.27,65.07,27.29,68.56
2001-06-11 02:30:00,0.67,66.03,314.56,61.16
2001-06-13 03:02:00,20.44,68.95,265.91,58.76
2001-06-13 15:40:00,9.85,78.94,278.20,69.30
2001-06-14 00:29:00,2.77,66.59,18.94,69.66
2001-06-14 21:26:00,19.73,72.97,309.28,67.02
2001-06-15 07:12:00,21.90,67.46,238.77,61.76
2001-06-17 09:46:00,23.01,66.41,218.84,64.78
2001-06-17 12:01:00,4.30,67.29,256.32,58.22
2001-06-18 03:32:00,3.22,64.88,338.30,64.18
2001-06-18 04:17:00,3.97,64.88,338.30,64.18
2001-06-18 05:46:00,21.35,62.04,246.65,54.62
2001-06-18 06:37:00,6.30,64.26,339.44,63.77
2001-06-18 07:56:00,7.57,64.88,338.30,64.18
2001-06-18 08:44:00,1.98,60.54,263.96,50.20
2001-06-18 09:39:00,23.57,59.86,224.67,57.06
2001-06-18 13:54:00,5.17,64.47,248.79,56.66
2001-06-18 22:44:00,10.99,70.26,203.38,71.32
2001-06-19 00:18:00,16.32,77.17,254.97,69.12
2001-06-19 18:51:00,3.49,66.09,128.92,71.59
2001-06-20 00:51:00,0.70,64.88,338.30,64.18
2001-06-20 04:41:00,5.44,70.23,351.30,70.90
2001-06-20 07:00:00,6.99,71.54,338.03,70.48
2001-06-20 07:44:00,5.43,70.34,308.27,64.17
2001-06-20 10:06:00,1.85,64.47,248.79,56.66
2001-06-20 11:27:00,0.78,66.08,220.89,64.05
2001-06-20 13:01:00,23.26,65.45,170.90,70.08
2001-06-21 03:22:00,1.19,67.75,310.32,62.00
2001-06-21 05:26:00,0.55,65.69,282.26,55.28
2001-06-21 09:29:00,1.22,64.47,248.79,56.66
2001-06-21 14:15:00,10.15,79.04,291.40,70.50
2001-06-21 17:04:00,3.42,65.45,170.90,70.08
2001-06-21 23:06:00,1.49,65.87,20.77,69.06
2001-06-25 11:33:00,0.69,66.41,218.84,64.78
2001-06-26 13:39:00,2.60,66.08,220.89,64.05
2001-06-26 15:20:00,3.59,67.41,214.78,66.56
2001-06-26 16:17:00,4.72,67.41,214.78,66.56
2001-06-26 17:57:00,2.39,66.09,128.92,71.59
2001-06-26 18:17:00,7.17,71.20,216.35,70.14
2001-06-26 19:36:00,22.32,71.50,19.20,74.50
2001-06-26 20:10:00,5.88,65.13,147.89,70.62
2001-06-26 23:49:00,23.76,64.26,339.44,63.77
2001-06-27 00:15:00,2.64,63.48,24.08,66.90
2001-06-30 09:34:00,0.27,67.46,238.77,61.76
2001-07-01 00:29:00,2.70,64.62,20.42,67.84
2001-07-05 06:09:00,23.41,66.64,265.36,56.38
2001-07-05 19:04:00,21.71,71.50,19.20,74.50
2001-07-05 22:41:00,1.20,66.15,23.70,69.46
2001-07-06 17:49:00,5.78,70.26,203.38,71.32
2001-07-08 00:20:00,0.16,64.88,338.30,64.18
2001-07-08 04:03:00,2.09,66.02,314.56,61.16
2001-07-08 06:53:00,21.51,67.46,238.77,61.76
2001-07-08 07:27:00,2.48,65.68,282.26,55.28
2001-07-08 22:44:00,0.37,62.10,10.99,64.94
2001-07-09 00:40:00,2.69,66.38,16.03,69.30
2001-07-10 09:09:00,2.42,66.64,265.36,56.38
2001-07-10 13:36:00,3.89,67.46,238.77,61.76
2001-07-10 14:27:00,4.57,67.46,238.77,61.76
2001-07-10 15:16:00,3.49,67.41,214.78,66.56
2001-07-12 06:45:00,23.98,66.64,265.36,56.38
2001-07-13 18:43:00,12.02,78.84,266.45,69.54
2001-07-14 04:29:00,23.55,65.68,282.26,55.28
2001-07-14 10:02:00,22.76,68.89,214.44,68.12
2001-07-16 00:42:00,22.90,66.02,314.56,61.16
2001-07-16 04:16:00,23.33,65.68,282.26,55.28
2001-07-16 05:09:00,21.46,67.28,256.32,58.22
2001-07-16 15:24:00,3.57,65.23,212.14,64.87
2001-07-16 17:13:00,13.45,79.03,291.40,70.50
2001-07-16 21:44:00,0.42,66.31,27.01,69.76
2001-07-17 00:56:00,0.70,64.88,338.30,64.18
2001-07-17 02:21:00,2.01,64.88,338.30,64.18
2001-07-17 03:09:00,3.85,70.23,351.30,70.90
2001-07-17 09:08:00,0.79,64.46,248.79,56.66
2001-07-17 09:58:00,0.64,67.46,238.77,61.76
